,Recording,Recorder,Date,Time,Filename,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat,Rain_occurrence,Rain_Intesity,Intensity_Category
18748,G57_20180619_034400,G57,2018/06/19,03:44:00,G57_20180619_034400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18749,G57_20180619_040000,G57,2018/06/19,04:00:00,G57_20180619_040000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18750,G57_20180619_041600,G57,2018/06/19,04:16:00,G57_20180619_041600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18751,G57_20180619_043200,G57,2018/06/19,04:32:00,G57_20180619_043200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18752,G57_20180619_044800,G57,2018/06/19,04:48:00,G57_20180619_044800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18753,G57_20180619_080000,G57,2018/06/19,08:00:00,G57_20180619_080000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18754,G57_20180619_081600,G57,2018/06/19,08:16:00,G57_20180619_081600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18755,G57_20180619_083200,G57,2018/06/19,08:32:00,G57_20180619_083200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18756,G57_20180619_084800,G57,2018/06/19,08:48:00,G57_20180619_084800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18757,G57_20180619_090400,G57,2018/06/19,09:04:00,G57_20180619_090400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18758,G57_20180619_092000,G57,2018/06/19,09:20:00,G57_20180619_092000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18759,G57_20180619_093600,G57,2018/06/19,09:36:00,G57_20180619_093600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18760,G57_20180619_095200,G57,2018/06/19,09:52:00,G57_20180619_095200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18761,G57_20180619_100800,G57,2018/06/19,10:08:00,G57_20180619_100800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18762,G57_20180619_102400,G57,2018/06/19,10:24:00,G57_20180619_102400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18763,G57_20180619_104000,G57,2018/06/19,10:40:00,G57_20180619_104000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18764,G57_20180619_105600,G57,2018/06/19,10:56:00,G57_20180619_105600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18765,G57_20180619_111200,G57,2018/06/19,11:12:00,G57_20180619_111200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18766,G57_20180619_112800,G57,2018/06/19,11:28:00,G57_20180619_112800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18767,G57_20180619_114400,G57,2018/06/19,11:44:00,G57_20180619_114400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18768,G57_20180619_120000,G57,2018/06/19,12:00:00,G57_20180619_120000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18769,G57_20180619_121600,G57,2018/06/19,12:16:00,G57_20180619_121600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18770,G57_20180619_123200,G57,2018/06/19,12:32:00,G57_20180619_123200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18771,G57_20180619_124800,G57,2018/06/19,12:48:00,G57_20180619_124800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18772,G57_20180619_130400,G57,2018/06/19,13:04:00,G57_20180619_130400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18773,G57_20180619_132000,G57,2018/06/19,13:20:00,G57_20180619_132000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18774,G57_20180619_133600,G57,2018/06/19,13:36:00,G57_20180619_133600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18775,G57_20180619_135200,G57,2018/06/19,13:52:00,G57_20180619_135200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18776,G57_20180619_140800,G57,2018/06/19,14:08:00,G57_20180619_140800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18777,G57_20180619_142400,G57,2018/06/19,14:24:00,G57_20180619_142400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18778,G57_20180619_144000,G57,2018/06/19,14:40:00,G57_20180619_144000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18779,G57_20180619_145600,G57,2018/06/19,14:56:00,G57_20180619_145600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18780,G57_20180619_151200,G57,2018/06/19,15:12:00,G57_20180619_151200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18781,G57_20180619_152800,G57,2018/06/19,15:28:00,G57_20180619_152800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18782,G57_20180619_154400,G57,2018/06/19,15:44:00,G57_20180619_154400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18783,G57_20180619_160000,G57,2018/06/19,16:00:00,G57_20180619_160000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18784,G57_20180619_161600,G57,2018/06/19,16:16:00,G57_20180619_161600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18785,G57_20180619_163200,G57,2018/06/19,16:32:00,G57_20180619_163200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18786,G57_20180619_164800,G57,2018/06/19,16:48:00,G57_20180619_164800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18787,G57_20180619_200000,G57,2018/06/19,20:00:00,G57_20180619_200000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18788,G57_20180619_201600,G57,2018/06/19,20:16:00,G57_20180619_201600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18789,G57_20180619_203200,G57,2018/06/19,20:32:00,G57_20180619_203200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18790,G57_20180619_204800,G57,2018/06/19,20:48:00,G57_20180619_204800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18791,G57_20180619_210400,G57,2018/06/19,21:04:00,G57_20180619_210400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18792,G57_20180619_212000,G57,2018/06/19,21:20:00,G57_20180619_212000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,2,Moderate
18793,G57_20180619_213600,G57,2018/06/19,21:36:00,G57_20180619_213600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18794,G57_20180619_215200,G57,2018/06/19,21:52:00,G57_20180619_215200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18795,G57_20180619_220800,G57,2018/06/19,22:08:00,G57_20180619_220800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18796,G57_20180619_222400,G57,2018/06/19,22:24:00,G57_20180619_222400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18797,G57_20180619_224000,G57,2018/06/19,22:40:00,G57_20180619_224000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18798,G57_20180619_225600,G57,2018/06/19,22:56:00,G57_20180619_225600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18799,G57_20180619_231200,G57,2018/06/19,23:12:00,G57_20180619_231200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18800,G57_20180619_232800,G57,2018/06/19,23:28:00,G57_20180619_232800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18801,G57_20180619_234400,G57,2018/06/19,23:44:00,G57_20180619_234400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18802,G57_20180620_000000,G57,2018/06/20,00:00:00,G57_20180620_000000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18803,G57_20180620_001600,G57,2018/06/20,00:16:00,G57_20180620_001600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18804,G57_20180620_003200,G57,2018/06/20,00:32:00,G57_20180620_003200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,2,Moderate
18805,G57_20180620_004800,G57,2018/06/20,00:48:00,G57_20180620_004800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,3,Heavy
18806,G57_20180620_010400,G57,2018/06/20,01:04:00,G57_20180620_010400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,2,Moderate
18807,G57_20180620_012000,G57,2018/06/20,01:20:00,G57_20180620_012000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18808,G57_20180620_013600,G57,2018/06/20,01:36:00,G57_20180620_013600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,2,Moderate
18809,G57_20180620_015200,G57,2018/06/20,01:52:00,G57_20180620_015200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,3,Heavy
18810,G57_20180620_020800,G57,2018/06/20,02:08:00,G57_20180620_020800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18811,G57_20180620_022400,G57,2018/06/20,02:24:00,G57_20180620_022400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18812,G57_20180620_024000,G57,2018/06/20,02:40:00,G57_20180620_024000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18813,G57_20180620_025600,G57,2018/06/20,02:56:00,G57_20180620_025600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18814,G57_20180620_031200,G57,2018/06/20,03:12:00,G57_20180620_031200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18815,G57_20180620_032800,G57,2018/06/20,03:28:00,G57_20180620_032800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18816,G57_20180620_034400,G57,2018/06/20,03:44:00,G57_20180620_034400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18817,G57_20180620_040000,G57,2018/06/20,04:00:00,G57_20180620_040000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18818,G57_20180620_041600,G57,2018/06/20,04:16:00,G57_20180620_041600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18819,G57_20180620_043200,G57,2018/06/20,04:32:00,G57_20180620_043200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18820,G57_20180620_044800,G57,2018/06/20,04:48:00,G57_20180620_044800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18821,G57_20180620_080000,G57,2018/06/20,08:00:00,G57_20180620_080000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18822,G57_20180620_081600,G57,2018/06/20,08:16:00,G57_20180620_081600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18823,G57_20180620_083200,G57,2018/06/20,08:32:00,G57_20180620_083200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18824,G57_20180620_084800,G57,2018/06/20,08:48:00,G57_20180620_084800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18825,G57_20180620_090400,G57,2018/06/20,09:04:00,G57_20180620_090400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18826,G57_20180620_092000,G57,2018/06/20,09:20:00,G57_20180620_092000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18827,G57_20180620_093600,G57,2018/06/20,09:36:00,G57_20180620_093600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18828,G57_20180620_095200,G57,2018/06/20,09:52:00,G57_20180620_095200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18829,G57_20180620_100800,G57,2018/06/20,10:08:00,G57_20180620_100800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18830,G57_20180620_102400,G57,2018/06/20,10:24:00,G57_20180620_102400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18831,G57_20180620_104000,G57,2018/06/20,10:40:00,G57_20180620_104000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18832,G57_20180620_105600,G57,2018/06/20,10:56:00,G57_20180620_105600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18833,G57_20180620_111200,G57,2018/06/20,11:12:00,G57_20180620_111200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18834,G57_20180620_112800,G57,2018/06/20,11:28:00,G57_20180620_112800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18835,G57_20180620_114400,G57,2018/06/20,11:44:00,G57_20180620_114400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18836,G57_20180620_120000,G57,2018/06/20,12:00:00,G57_20180620_120000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18837,G57_20180620_121600,G57,2018/06/20,12:16:00,G57_20180620_121600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18838,G57_20180620_123200,G57,2018/06/20,12:32:00,G57_20180620_123200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18839,G57_20180620_124800,G57,2018/06/20,12:48:00,G57_20180620_124800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18840,G57_20180620_130400,G57,2018/06/20,13:04:00,G57_20180620_130400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18841,G57_20180620_132000,G57,2018/06/20,13:20:00,G57_20180620_132000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18842,G57_20180620_133600,G57,2018/06/20,13:36:00,G57_20180620_133600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18843,G57_20180620_135200,G57,2018/06/20,13:52:00,G57_20180620_135200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18844,G57_20180620_140800,G57,2018/06/20,14:08:00,G57_20180620_140800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18845,G57_20180620_142400,G57,2018/06/20,14:24:00,G57_20180620_142400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18846,G57_20180620_144000,G57,2018/06/20,14:40:00,G57_20180620_144000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18847,G57_20180620_145600,G57,2018/06/20,14:56:00,G57_20180620_145600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18848,G57_20180620_151200,G57,2018/06/20,15:12:00,G57_20180620_151200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18849,G57_20180620_152800,G57,2018/06/20,15:28:00,G57_20180620_152800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18850,G57_20180620_154400,G57,2018/06/20,15:44:00,G57_20180620_154400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18851,G57_20180620_160000,G57,2018/06/20,16:00:00,G57_20180620_160000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18852,G57_20180620_161600,G57,2018/06/20,16:16:00,G57_20180620_161600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18853,G57_20180620_163200,G57,2018/06/20,16:32:00,G57_20180620_163200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18854,G57_20180620_164800,G57,2018/06/20,16:48:00,G57_20180620_164800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18855,G57_20180620_200000,G57,2018/06/20,20:00:00,G57_20180620_200000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18856,G57_20180620_201600,G57,2018/06/20,20:16:00,G57_20180620_201600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18857,G57_20180620_203200,G57,2018/06/20,20:32:00,G57_20180620_203200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18858,G57_20180620_204800,G57,2018/06/20,20:48:00,G57_20180620_204800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18859,G57_20180620_210400,G57,2018/06/20,21:04:00,G57_20180620_210400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18860,G57_20180620_212000,G57,2018/06/20,21:20:00,G57_20180620_212000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18861,G57_20180620_213600,G57,2018/06/20,21:36:00,G57_20180620_213600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18862,G57_20180620_215200,G57,2018/06/20,21:52:00,G57_20180620_215200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18863,G57_20180620_220800,G57,2018/06/20,22:08:00,G57_20180620_220800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18864,G57_20180620_222400,G57,2018/06/20,22:24:00,G57_20180620_222400.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18865,G57_20180620_224000,G57,2018/06/20,22:40:00,G57_20180620_224000.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18866,G57_20180620_225600,G57,2018/06/20,22:56:00,G57_20180620_225600.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,1,1,Light
18867,G57_20180620_231200,G57,2018/06/20,23:12:00,G57_20180620_231200.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
18868,G57_20180620_232800,G57,2018/06/20,23:28:00,G57_20180620_232800.wav,San Rafael,Area proteccion embalse EPM,6.3579,-74.9651,1308,Forest,0,0,No_rain
