,Recording,Recorder,Date,Time,Filename,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat,Rain_occurrence,Rain_Intesity,Intensity_Category
14315,G46_20180626_144000,G46,2018/06/26,14:40:00,G46_20180626_144000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14316,G46_20180626_145600,G46,2018/06/26,14:56:00,G46_20180626_145600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14317,G46_20180626_151200,G46,2018/06/26,15:12:00,G46_20180626_151200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14318,G46_20180626_152800,G46,2018/06/26,15:28:00,G46_20180626_152800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14319,G46_20180626_154400,G46,2018/06/26,15:44:00,G46_20180626_154400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14320,G46_20180626_160000,G46,2018/06/26,16:00:00,G46_20180626_160000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14321,G46_20180626_161600,G46,2018/06/26,16:16:00,G46_20180626_161600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14322,G46_20180626_163200,G46,2018/06/26,16:32:00,G46_20180626_163200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14323,G46_20180626_164800,G46,2018/06/26,16:48:00,G46_20180626_164800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14324,G46_20180626_200000,G46,2018/06/26,20:00:00,G46_20180626_200000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14325,G46_20180626_201600,G46,2018/06/26,20:16:00,G46_20180626_201600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14326,G46_20180626_203200,G46,2018/06/26,20:32:00,G46_20180626_203200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14327,G46_20180626_204800,G46,2018/06/26,20:48:00,G46_20180626_204800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14328,G46_20180626_210400,G46,2018/06/26,21:04:00,G46_20180626_210400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14329,G46_20180626_212000,G46,2018/06/26,21:20:00,G46_20180626_212000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14330,G46_20180626_213600,G46,2018/06/26,21:36:00,G46_20180626_213600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14331,G46_20180626_215200,G46,2018/06/26,21:52:00,G46_20180626_215200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14332,G46_20180626_220800,G46,2018/06/26,22:08:00,G46_20180626_220800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14333,G46_20180626_222400,G46,2018/06/26,22:24:00,G46_20180626_222400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14334,G46_20180626_224000,G46,2018/06/26,22:40:00,G46_20180626_224000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14335,G46_20180626_225600,G46,2018/06/26,22:56:00,G46_20180626_225600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14336,G46_20180626_231200,G46,2018/06/26,23:12:00,G46_20180626_231200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14337,G46_20180626_232800,G46,2018/06/26,23:28:00,G46_20180626_232800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14338,G46_20180626_234400,G46,2018/06/26,23:44:00,G46_20180626_234400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14339,G46_20180627_000000,G46,2018/06/27,00:00:00,G46_20180627_000000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14340,G46_20180627_001600,G46,2018/06/27,00:16:00,G46_20180627_001600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14341,G46_20180627_003200,G46,2018/06/27,00:32:00,G46_20180627_003200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14342,G46_20180627_004800,G46,2018/06/27,00:48:00,G46_20180627_004800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14343,G46_20180627_010400,G46,2018/06/27,01:04:00,G46_20180627_010400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14344,G46_20180627_012000,G46,2018/06/27,01:20:00,G46_20180627_012000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14345,G46_20180627_013600,G46,2018/06/27,01:36:00,G46_20180627_013600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14346,G46_20180627_015200,G46,2018/06/27,01:52:00,G46_20180627_015200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14347,G46_20180627_020800,G46,2018/06/27,02:08:00,G46_20180627_020800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14348,G46_20180627_022400,G46,2018/06/27,02:24:00,G46_20180627_022400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14349,G46_20180627_024000,G46,2018/06/27,02:40:00,G46_20180627_024000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14350,G46_20180627_025600,G46,2018/06/27,02:56:00,G46_20180627_025600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14351,G46_20180627_031200,G46,2018/06/27,03:12:00,G46_20180627_031200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14352,G46_20180627_032800,G46,2018/06/27,03:28:00,G46_20180627_032800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14353,G46_20180627_034400,G46,2018/06/27,03:44:00,G46_20180627_034400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14354,G46_20180627_040000,G46,2018/06/27,04:00:00,G46_20180627_040000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14355,G46_20180627_041600,G46,2018/06/27,04:16:00,G46_20180627_041600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14356,G46_20180627_043200,G46,2018/06/27,04:32:00,G46_20180627_043200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14357,G46_20180627_044800,G46,2018/06/27,04:48:00,G46_20180627_044800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14358,G46_20180627_080000,G46,2018/06/27,08:00:00,G46_20180627_080000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14359,G46_20180627_081600,G46,2018/06/27,08:16:00,G46_20180627_081600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14360,G46_20180627_083200,G46,2018/06/27,08:32:00,G46_20180627_083200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14361,G46_20180627_084800,G46,2018/06/27,08:48:00,G46_20180627_084800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14362,G46_20180627_090400,G46,2018/06/27,09:04:00,G46_20180627_090400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14363,G46_20180627_092000,G46,2018/06/27,09:20:00,G46_20180627_092000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14364,G46_20180627_093600,G46,2018/06/27,09:36:00,G46_20180627_093600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14365,G46_20180627_095200,G46,2018/06/27,09:52:00,G46_20180627_095200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14366,G46_20180627_100800,G46,2018/06/27,10:08:00,G46_20180627_100800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14367,G46_20180627_102400,G46,2018/06/27,10:24:00,G46_20180627_102400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14368,G46_20180627_104000,G46,2018/06/27,10:40:00,G46_20180627_104000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14369,G46_20180627_105600,G46,2018/06/27,10:56:00,G46_20180627_105600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14370,G46_20180627_111200,G46,2018/06/27,11:12:00,G46_20180627_111200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14371,G46_20180627_112800,G46,2018/06/27,11:28:00,G46_20180627_112800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14372,G46_20180627_114400,G46,2018/06/27,11:44:00,G46_20180627_114400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14373,G46_20180627_120000,G46,2018/06/27,12:00:00,G46_20180627_120000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14374,G46_20180627_121600,G46,2018/06/27,12:16:00,G46_20180627_121600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14375,G46_20180627_123200,G46,2018/06/27,12:32:00,G46_20180627_123200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14376,G46_20180627_124800,G46,2018/06/27,12:48:00,G46_20180627_124800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14377,G46_20180627_130400,G46,2018/06/27,13:04:00,G46_20180627_130400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14378,G46_20180627_132000,G46,2018/06/27,13:20:00,G46_20180627_132000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14379,G46_20180627_133600,G46,2018/06/27,13:36:00,G46_20180627_133600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14380,G46_20180627_135200,G46,2018/06/27,13:52:00,G46_20180627_135200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14381,G46_20180627_140800,G46,2018/06/27,14:08:00,G46_20180627_140800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14382,G46_20180627_142400,G46,2018/06/27,14:24:00,G46_20180627_142400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14383,G46_20180627_144000,G46,2018/06/27,14:40:00,G46_20180627_144000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14384,G46_20180627_145600,G46,2018/06/27,14:56:00,G46_20180627_145600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14385,G46_20180627_151200,G46,2018/06/27,15:12:00,G46_20180627_151200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14386,G46_20180627_152800,G46,2018/06/27,15:28:00,G46_20180627_152800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14387,G46_20180627_154400,G46,2018/06/27,15:44:00,G46_20180627_154400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14388,G46_20180627_160000,G46,2018/06/27,16:00:00,G46_20180627_160000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14389,G46_20180627_161600,G46,2018/06/27,16:16:00,G46_20180627_161600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14390,G46_20180627_163200,G46,2018/06/27,16:32:00,G46_20180627_163200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14391,G46_20180627_164800,G46,2018/06/27,16:48:00,G46_20180627_164800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14392,G46_20180627_200000,G46,2018/06/27,20:00:00,G46_20180627_200000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14393,G46_20180627_201600,G46,2018/06/27,20:16:00,G46_20180627_201600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14394,G46_20180627_203200,G46,2018/06/27,20:32:00,G46_20180627_203200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14395,G46_20180627_204800,G46,2018/06/27,20:48:00,G46_20180627_204800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14396,G46_20180627_210400,G46,2018/06/27,21:04:00,G46_20180627_210400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14397,G46_20180627_212000,G46,2018/06/27,21:20:00,G46_20180627_212000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14398,G46_20180627_213600,G46,2018/06/27,21:36:00,G46_20180627_213600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14399,G46_20180627_215200,G46,2018/06/27,21:52:00,G46_20180627_215200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14400,G46_20180627_220800,G46,2018/06/27,22:08:00,G46_20180627_220800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14401,G46_20180627_222400,G46,2018/06/27,22:24:00,G46_20180627_222400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14402,G46_20180627_224000,G46,2018/06/27,22:40:00,G46_20180627_224000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14403,G46_20180627_225600,G46,2018/06/27,22:56:00,G46_20180627_225600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14404,G46_20180627_231200,G46,2018/06/27,23:12:00,G46_20180627_231200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14405,G46_20180627_232800,G46,2018/06/27,23:28:00,G46_20180627_232800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14406,G46_20180627_234400,G46,2018/06/27,23:44:00,G46_20180627_234400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14407,G46_20180628_000000,G46,2018/06/28,00:00:00,G46_20180628_000000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14408,G46_20180628_001600,G46,2018/06/28,00:16:00,G46_20180628_001600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14409,G46_20180628_003200,G46,2018/06/28,00:32:00,G46_20180628_003200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14410,G46_20180628_004800,G46,2018/06/28,00:48:00,G46_20180628_004800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14411,G46_20180628_010400,G46,2018/06/28,01:04:00,G46_20180628_010400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14412,G46_20180628_012000,G46,2018/06/28,01:20:00,G46_20180628_012000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14413,G46_20180628_013600,G46,2018/06/28,01:36:00,G46_20180628_013600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14414,G46_20180628_015200,G46,2018/06/28,01:52:00,G46_20180628_015200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14415,G46_20180628_020800,G46,2018/06/28,02:08:00,G46_20180628_020800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14416,G46_20180628_022400,G46,2018/06/28,02:24:00,G46_20180628_022400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14417,G46_20180628_024000,G46,2018/06/28,02:40:00,G46_20180628_024000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14418,G46_20180628_025600,G46,2018/06/28,02:56:00,G46_20180628_025600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14419,G46_20180628_031200,G46,2018/06/28,03:12:00,G46_20180628_031200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14420,G46_20180628_032800,G46,2018/06/28,03:28:00,G46_20180628_032800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14421,G46_20180628_034400,G46,2018/06/28,03:44:00,G46_20180628_034400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14422,G46_20180628_040000,G46,2018/06/28,04:00:00,G46_20180628_040000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14423,G46_20180628_041600,G46,2018/06/28,04:16:00,G46_20180628_041600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14424,G46_20180628_043200,G46,2018/06/28,04:32:00,G46_20180628_043200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14425,G46_20180628_044800,G46,2018/06/28,04:48:00,G46_20180628_044800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14426,G46_20180628_080000,G46,2018/06/28,08:00:00,G46_20180628_080000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14427,G46_20180628_081600,G46,2018/06/28,08:16:00,G46_20180628_081600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14428,G46_20180628_083200,G46,2018/06/28,08:32:00,G46_20180628_083200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14429,G46_20180628_084800,G46,2018/06/28,08:48:00,G46_20180628_084800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14430,G46_20180628_090400,G46,2018/06/28,09:04:00,G46_20180628_090400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14431,G46_20180628_092000,G46,2018/06/28,09:20:00,G46_20180628_092000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14432,G46_20180628_093600,G46,2018/06/28,09:36:00,G46_20180628_093600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14433,G46_20180628_095200,G46,2018/06/28,09:52:00,G46_20180628_095200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14434,G46_20180628_100800,G46,2018/06/28,10:08:00,G46_20180628_100800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14435,G46_20180628_102400,G46,2018/06/28,10:24:00,G46_20180628_102400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14436,G46_20180628_104000,G46,2018/06/28,10:40:00,G46_20180628_104000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14437,G46_20180628_105600,G46,2018/06/28,10:56:00,G46_20180628_105600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14438,G46_20180628_111200,G46,2018/06/28,11:12:00,G46_20180628_111200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14439,G46_20180628_112800,G46,2018/06/28,11:28:00,G46_20180628_112800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14440,G46_20180628_114400,G46,2018/06/28,11:44:00,G46_20180628_114400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14441,G46_20180628_120000,G46,2018/06/28,12:00:00,G46_20180628_120000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14442,G46_20180628_121600,G46,2018/06/28,12:16:00,G46_20180628_121600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14443,G46_20180628_123200,G46,2018/06/28,12:32:00,G46_20180628_123200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14444,G46_20180628_124800,G46,2018/06/28,12:48:00,G46_20180628_124800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14445,G46_20180628_130400,G46,2018/06/28,13:04:00,G46_20180628_130400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14446,G46_20180628_132000,G46,2018/06/28,13:20:00,G46_20180628_132000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14447,G46_20180628_133600,G46,2018/06/28,13:36:00,G46_20180628_133600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14448,G46_20180628_135200,G46,2018/06/28,13:52:00,G46_20180628_135200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14449,G46_20180628_140800,G46,2018/06/28,14:08:00,G46_20180628_140800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14450,G46_20180628_142400,G46,2018/06/28,14:24:00,G46_20180628_142400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14451,G46_20180628_144000,G46,2018/06/28,14:40:00,G46_20180628_144000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14452,G46_20180628_145600,G46,2018/06/28,14:56:00,G46_20180628_145600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14453,G46_20180628_151200,G46,2018/06/28,15:12:00,G46_20180628_151200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14454,G46_20180628_152800,G46,2018/06/28,15:28:00,G46_20180628_152800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14455,G46_20180628_154400,G46,2018/06/28,15:44:00,G46_20180628_154400.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14456,G46_20180628_160000,G46,2018/06/28,16:00:00,G46_20180628_160000.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14457,G46_20180628_161600,G46,2018/06/28,16:16:00,G46_20180628_161600.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14458,G46_20180628_163200,G46,2018/06/28,16:32:00,G46_20180628_163200.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
14459,G46_20180628_164800,G46,2018/06/28,16:48:00,G46_20180628_164800.wav,San Rafael,Area proteccion embalse EPM,6.3493,-74.9931,1025,Forest,0,0,No_rain
