,Recording,Recorder,Date,Time,Filename,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat,Rain_occurrence,Rain_Intesity,Intensity_Category
8435,G25_20180604_163200,G25,2018/06/04,16:32:00,G25_20180604_163200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8436,G25_20180604_164800,G25,2018/06/04,16:48:00,G25_20180604_164800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8437,G25_20180604_200000,G25,2018/06/04,20:00:00,G25_20180604_200000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8438,G25_20180604_201600,G25,2018/06/04,20:16:00,G25_20180604_201600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8439,G25_20180604_203200,G25,2018/06/04,20:32:00,G25_20180604_203200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8440,G25_20180604_204800,G25,2018/06/04,20:48:00,G25_20180604_204800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8441,G25_20180604_210400,G25,2018/06/04,21:04:00,G25_20180604_210400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8442,G25_20180604_212000,G25,2018/06/04,21:20:00,G25_20180604_212000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8443,G25_20180604_213600,G25,2018/06/04,21:36:00,G25_20180604_213600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8444,G25_20180604_215200,G25,2018/06/04,21:52:00,G25_20180604_215200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8445,G25_20180604_220800,G25,2018/06/04,22:08:00,G25_20180604_220800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8446,G25_20180604_222400,G25,2018/06/04,22:24:00,G25_20180604_222400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8447,G25_20180604_224000,G25,2018/06/04,22:40:00,G25_20180604_224000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8448,G25_20180604_225600,G25,2018/06/04,22:56:00,G25_20180604_225600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8449,G25_20180604_231200,G25,2018/06/04,23:12:00,G25_20180604_231200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8450,G25_20180604_232800,G25,2018/06/04,23:28:00,G25_20180604_232800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8451,G25_20180604_234400,G25,2018/06/04,23:44:00,G25_20180604_234400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8452,G25_20180605_000000,G25,2018/06/05,00:00:00,G25_20180605_000000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8453,G25_20180605_001600,G25,2018/06/05,00:16:00,G25_20180605_001600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8454,G25_20180605_003200,G25,2018/06/05,00:32:00,G25_20180605_003200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8455,G25_20180605_004800,G25,2018/06/05,00:48:00,G25_20180605_004800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8456,G25_20180605_010400,G25,2018/06/05,01:04:00,G25_20180605_010400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8457,G25_20180605_012000,G25,2018/06/05,01:20:00,G25_20180605_012000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8458,G25_20180605_013600,G25,2018/06/05,01:36:00,G25_20180605_013600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8459,G25_20180605_015200,G25,2018/06/05,01:52:00,G25_20180605_015200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8460,G25_20180605_020800,G25,2018/06/05,02:08:00,G25_20180605_020800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8461,G25_20180605_022400,G25,2018/06/05,02:24:00,G25_20180605_022400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8462,G25_20180605_024000,G25,2018/06/05,02:40:00,G25_20180605_024000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8463,G25_20180605_025600,G25,2018/06/05,02:56:00,G25_20180605_025600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8464,G25_20180605_031200,G25,2018/06/05,03:12:00,G25_20180605_031200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8465,G25_20180605_032800,G25,2018/06/05,03:28:00,G25_20180605_032800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8466,G25_20180605_034400,G25,2018/06/05,03:44:00,G25_20180605_034400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8467,G25_20180605_040000,G25,2018/06/05,04:00:00,G25_20180605_040000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8468,G25_20180605_041600,G25,2018/06/05,04:16:00,G25_20180605_041600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8469,G25_20180605_043200,G25,2018/06/05,04:32:00,G25_20180605_043200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8470,G25_20180605_044800,G25,2018/06/05,04:48:00,G25_20180605_044800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8471,G25_20180605_080000,G25,2018/06/05,08:00:00,G25_20180605_080000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8472,G25_20180605_081600,G25,2018/06/05,08:16:00,G25_20180605_081600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8473,G25_20180605_083200,G25,2018/06/05,08:32:00,G25_20180605_083200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8474,G25_20180605_084800,G25,2018/06/05,08:48:00,G25_20180605_084800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8475,G25_20180605_090400,G25,2018/06/05,09:04:00,G25_20180605_090400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8476,G25_20180605_092000,G25,2018/06/05,09:20:00,G25_20180605_092000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8477,G25_20180605_093600,G25,2018/06/05,09:36:00,G25_20180605_093600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8478,G25_20180605_095200,G25,2018/06/05,09:52:00,G25_20180605_095200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8479,G25_20180605_100800,G25,2018/06/05,10:08:00,G25_20180605_100800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8480,G25_20180605_102400,G25,2018/06/05,10:24:00,G25_20180605_102400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8481,G25_20180605_104000,G25,2018/06/05,10:40:00,G25_20180605_104000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8482,G25_20180605_105600,G25,2018/06/05,10:56:00,G25_20180605_105600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8483,G25_20180605_111200,G25,2018/06/05,11:12:00,G25_20180605_111200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8484,G25_20180605_112800,G25,2018/06/05,11:28:00,G25_20180605_112800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8485,G25_20180605_114400,G25,2018/06/05,11:44:00,G25_20180605_114400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8486,G25_20180605_120000,G25,2018/06/05,12:00:00,G25_20180605_120000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8487,G25_20180605_121600,G25,2018/06/05,12:16:00,G25_20180605_121600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8488,G25_20180605_123200,G25,2018/06/05,12:32:00,G25_20180605_123200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8489,G25_20180605_124800,G25,2018/06/05,12:48:00,G25_20180605_124800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8490,G25_20180605_130400,G25,2018/06/05,13:04:00,G25_20180605_130400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8491,G25_20180605_132000,G25,2018/06/05,13:20:00,G25_20180605_132000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8492,G25_20180605_133600,G25,2018/06/05,13:36:00,G25_20180605_133600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8493,G25_20180605_135200,G25,2018/06/05,13:52:00,G25_20180605_135200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8494,G25_20180605_140800,G25,2018/06/05,14:08:00,G25_20180605_140800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8495,G25_20180605_142400,G25,2018/06/05,14:24:00,G25_20180605_142400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8496,G25_20180605_144000,G25,2018/06/05,14:40:00,G25_20180605_144000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8497,G25_20180605_145600,G25,2018/06/05,14:56:00,G25_20180605_145600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8498,G25_20180605_151200,G25,2018/06/05,15:12:00,G25_20180605_151200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8499,G25_20180605_152800,G25,2018/06/05,15:28:00,G25_20180605_152800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8500,G25_20180605_154400,G25,2018/06/05,15:44:00,G25_20180605_154400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8501,G25_20180605_160000,G25,2018/06/05,16:00:00,G25_20180605_160000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8502,G25_20180605_161600,G25,2018/06/05,16:16:00,G25_20180605_161600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8503,G25_20180605_163200,G25,2018/06/05,16:32:00,G25_20180605_163200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8504,G25_20180605_164800,G25,2018/06/05,16:48:00,G25_20180605_164800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8505,G25_20180605_200000,G25,2018/06/05,20:00:00,G25_20180605_200000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8506,G25_20180605_201600,G25,2018/06/05,20:16:00,G25_20180605_201600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8507,G25_20180605_203200,G25,2018/06/05,20:32:00,G25_20180605_203200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8508,G25_20180605_204800,G25,2018/06/05,20:48:00,G25_20180605_204800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8509,G25_20180605_210400,G25,2018/06/05,21:04:00,G25_20180605_210400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8510,G25_20180605_212000,G25,2018/06/05,21:20:00,G25_20180605_212000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8511,G25_20180605_213600,G25,2018/06/05,21:36:00,G25_20180605_213600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8512,G25_20180605_215200,G25,2018/06/05,21:52:00,G25_20180605_215200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8513,G25_20180605_220800,G25,2018/06/05,22:08:00,G25_20180605_220800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8514,G25_20180605_222400,G25,2018/06/05,22:24:00,G25_20180605_222400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8515,G25_20180605_224000,G25,2018/06/05,22:40:00,G25_20180605_224000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8516,G25_20180605_225600,G25,2018/06/05,22:56:00,G25_20180605_225600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8517,G25_20180605_231200,G25,2018/06/05,23:12:00,G25_20180605_231200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8518,G25_20180605_232800,G25,2018/06/05,23:28:00,G25_20180605_232800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8519,G25_20180605_234400,G25,2018/06/05,23:44:00,G25_20180605_234400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8520,G25_20180606_000000,G25,2018/06/06,00:00:00,G25_20180606_000000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8521,G25_20180606_001600,G25,2018/06/06,00:16:00,G25_20180606_001600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8522,G25_20180606_003200,G25,2018/06/06,00:32:00,G25_20180606_003200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8523,G25_20180606_004800,G25,2018/06/06,00:48:00,G25_20180606_004800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8524,G25_20180606_010400,G25,2018/06/06,01:04:00,G25_20180606_010400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8525,G25_20180606_012000,G25,2018/06/06,01:20:00,G25_20180606_012000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8526,G25_20180606_013600,G25,2018/06/06,01:36:00,G25_20180606_013600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8527,G25_20180606_015200,G25,2018/06/06,01:52:00,G25_20180606_015200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8528,G25_20180606_020800,G25,2018/06/06,02:08:00,G25_20180606_020800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8529,G25_20180606_022400,G25,2018/06/06,02:24:00,G25_20180606_022400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8530,G25_20180606_024000,G25,2018/06/06,02:40:00,G25_20180606_024000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8531,G25_20180606_025600,G25,2018/06/06,02:56:00,G25_20180606_025600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8532,G25_20180606_031200,G25,2018/06/06,03:12:00,G25_20180606_031200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8533,G25_20180606_032800,G25,2018/06/06,03:28:00,G25_20180606_032800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8534,G25_20180606_034400,G25,2018/06/06,03:44:00,G25_20180606_034400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8535,G25_20180606_040000,G25,2018/06/06,04:00:00,G25_20180606_040000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8536,G25_20180606_041600,G25,2018/06/06,04:16:00,G25_20180606_041600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8537,G25_20180606_043200,G25,2018/06/06,04:32:00,G25_20180606_043200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8538,G25_20180606_044800,G25,2018/06/06,04:48:00,G25_20180606_044800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8539,G25_20180606_080000,G25,2018/06/06,08:00:00,G25_20180606_080000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8540,G25_20180606_081600,G25,2018/06/06,08:16:00,G25_20180606_081600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8541,G25_20180606_083200,G25,2018/06/06,08:32:00,G25_20180606_083200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8542,G25_20180606_084800,G25,2018/06/06,08:48:00,G25_20180606_084800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8543,G25_20180606_090400,G25,2018/06/06,09:04:00,G25_20180606_090400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8544,G25_20180606_092000,G25,2018/06/06,09:20:00,G25_20180606_092000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8545,G25_20180606_093600,G25,2018/06/06,09:36:00,G25_20180606_093600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8546,G25_20180606_095200,G25,2018/06/06,09:52:00,G25_20180606_095200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8547,G25_20180606_100800,G25,2018/06/06,10:08:00,G25_20180606_100800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8548,G25_20180606_102400,G25,2018/06/06,10:24:00,G25_20180606_102400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8549,G25_20180606_104000,G25,2018/06/06,10:40:00,G25_20180606_104000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8550,G25_20180606_105600,G25,2018/06/06,10:56:00,G25_20180606_105600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8551,G25_20180606_111200,G25,2018/06/06,11:12:00,G25_20180606_111200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8552,G25_20180606_112800,G25,2018/06/06,11:28:00,G25_20180606_112800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8553,G25_20180606_114400,G25,2018/06/06,11:44:00,G25_20180606_114400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8554,G25_20180606_120000,G25,2018/06/06,12:00:00,G25_20180606_120000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8555,G25_20180606_121600,G25,2018/06/06,12:16:00,G25_20180606_121600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8556,G25_20180606_123200,G25,2018/06/06,12:32:00,G25_20180606_123200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8557,G25_20180606_124800,G25,2018/06/06,12:48:00,G25_20180606_124800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8558,G25_20180606_130400,G25,2018/06/06,13:04:00,G25_20180606_130400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8559,G25_20180606_132000,G25,2018/06/06,13:20:00,G25_20180606_132000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8560,G25_20180606_133600,G25,2018/06/06,13:36:00,G25_20180606_133600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8561,G25_20180606_135200,G25,2018/06/06,13:52:00,G25_20180606_135200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8562,G25_20180606_140800,G25,2018/06/06,14:08:00,G25_20180606_140800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8563,G25_20180606_142400,G25,2018/06/06,14:24:00,G25_20180606_142400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8564,G25_20180606_144000,G25,2018/06/06,14:40:00,G25_20180606_144000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8565,G25_20180606_145600,G25,2018/06/06,14:56:00,G25_20180606_145600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8566,G25_20180606_151200,G25,2018/06/06,15:12:00,G25_20180606_151200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8567,G25_20180606_152800,G25,2018/06/06,15:28:00,G25_20180606_152800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8568,G25_20180606_154400,G25,2018/06/06,15:44:00,G25_20180606_154400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8569,G25_20180606_160000,G25,2018/06/06,16:00:00,G25_20180606_160000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8570,G25_20180606_161600,G25,2018/06/06,16:16:00,G25_20180606_161600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8571,G25_20180606_163200,G25,2018/06/06,16:32:00,G25_20180606_163200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8572,G25_20180606_164800,G25,2018/06/06,16:48:00,G25_20180606_164800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8573,G25_20180606_200000,G25,2018/06/06,20:00:00,G25_20180606_200000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8574,G25_20180606_201600,G25,2018/06/06,20:16:00,G25_20180606_201600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8575,G25_20180606_203200,G25,2018/06/06,20:32:00,G25_20180606_203200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8576,G25_20180606_204800,G25,2018/06/06,20:48:00,G25_20180606_204800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8577,G25_20180606_210400,G25,2018/06/06,21:04:00,G25_20180606_210400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8578,G25_20180606_212000,G25,2018/06/06,21:20:00,G25_20180606_212000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8579,G25_20180606_213600,G25,2018/06/06,21:36:00,G25_20180606_213600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8580,G25_20180606_215200,G25,2018/06/06,21:52:00,G25_20180606_215200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8581,G25_20180606_220800,G25,2018/06/06,22:08:00,G25_20180606_220800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8582,G25_20180606_222400,G25,2018/06/06,22:24:00,G25_20180606_222400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8583,G25_20180606_224000,G25,2018/06/06,22:40:00,G25_20180606_224000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8584,G25_20180606_225600,G25,2018/06/06,22:56:00,G25_20180606_225600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8585,G25_20180606_231200,G25,2018/06/06,23:12:00,G25_20180606_231200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8586,G25_20180606_232800,G25,2018/06/06,23:28:00,G25_20180606_232800.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8587,G25_20180606_234400,G25,2018/06/06,23:44:00,G25_20180606_234400.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8588,G25_20180607_000000,G25,2018/06/07,00:00:00,G25_20180607_000000.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8589,G25_20180607_001600,G25,2018/06/07,00:16:00,G25_20180607_001600.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
8590,G25_20180607_003200,G25,2018/06/07,00:32:00,G25_20180607_003200.wav,Alejandria,El Respaldo,6.3971,-75.0272,1320,Forest,0,0,No_rain
