,Recording,Recorder,Date,Time,Filename,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat,Rain_occurrence,Rain_Intesity,Intensity_Category
17290,G51_20180626_032800,G51,2018/06/26,03:28:00,G51_20180626_032800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17291,G51_20180626_034400,G51,2018/06/26,03:44:00,G51_20180626_034400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17292,G51_20180626_040000,G51,2018/06/26,04:00:00,G51_20180626_040000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17293,G51_20180626_041600,G51,2018/06/26,04:16:00,G51_20180626_041600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17294,G51_20180626_043200,G51,2018/06/26,04:32:00,G51_20180626_043200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17295,G51_20180626_044800,G51,2018/06/26,04:48:00,G51_20180626_044800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17296,G51_20180626_080000,G51,2018/06/26,08:00:00,G51_20180626_080000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17297,G51_20180626_083200,G51,2018/06/26,08:32:00,G51_20180626_083200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17298,G51_20180626_084800,G51,2018/06/26,08:48:00,G51_20180626_084800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17299,G51_20180626_090400,G51,2018/06/26,09:04:00,G51_20180626_090400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17300,G51_20180626_092000,G51,2018/06/26,09:20:00,G51_20180626_092000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17301,G51_20180626_093600,G51,2018/06/26,09:36:00,G51_20180626_093600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17302,G51_20180626_095200,G51,2018/06/26,09:52:00,G51_20180626_095200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17303,G51_20180626_100800,G51,2018/06/26,10:08:00,G51_20180626_100800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17304,G51_20180626_102400,G51,2018/06/26,10:24:00,G51_20180626_102400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17305,G51_20180626_104000,G51,2018/06/26,10:40:00,G51_20180626_104000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17306,G51_20180626_105600,G51,2018/06/26,10:56:00,G51_20180626_105600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17307,G51_20180626_120000,G51,2018/06/26,12:00:00,G51_20180626_120000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17308,G51_20180626_121600,G51,2018/06/26,12:16:00,G51_20180626_121600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17309,G51_20180626_133600,G51,2018/06/26,13:36:00,G51_20180626_133600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17310,G51_20180626_140800,G51,2018/06/26,14:08:00,G51_20180626_140800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17311,G51_20180626_145600,G51,2018/06/26,14:56:00,G51_20180626_145600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17312,G51_20180626_164800,G51,2018/06/26,16:48:00,G51_20180626_164800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17313,G51_20180626_200000,G51,2018/06/26,20:00:00,G51_20180626_200000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17314,G51_20180626_201600,G51,2018/06/26,20:16:00,G51_20180626_201600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17315,G51_20180626_204800,G51,2018/06/26,20:48:00,G51_20180626_204800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17316,G51_20180626_210400,G51,2018/06/26,21:04:00,G51_20180626_210400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17317,G51_20180626_212000,G51,2018/06/26,21:20:00,G51_20180626_212000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17318,G51_20180626_213600,G51,2018/06/26,21:36:00,G51_20180626_213600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17319,G51_20180626_215200,G51,2018/06/26,21:52:00,G51_20180626_215200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17320,G51_20180626_220800,G51,2018/06/26,22:08:00,G51_20180626_220800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17321,G51_20180626_222400,G51,2018/06/26,22:24:00,G51_20180626_222400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17322,G51_20180626_224000,G51,2018/06/26,22:40:00,G51_20180626_224000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17323,G51_20180626_225600,G51,2018/06/26,22:56:00,G51_20180626_225600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17324,G51_20180626_231200,G51,2018/06/26,23:12:00,G51_20180626_231200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17325,G51_20180626_232800,G51,2018/06/26,23:28:00,G51_20180626_232800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17326,G51_20180626_234400,G51,2018/06/26,23:44:00,G51_20180626_234400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17327,G51_20180627_000000,G51,2018/06/27,00:00:00,G51_20180627_000000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17328,G51_20180627_001600,G51,2018/06/27,00:16:00,G51_20180627_001600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17329,G51_20180627_003200,G51,2018/06/27,00:32:00,G51_20180627_003200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17330,G51_20180627_004800,G51,2018/06/27,00:48:00,G51_20180627_004800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17331,G51_20180627_010400,G51,2018/06/27,01:04:00,G51_20180627_010400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17332,G51_20180627_012000,G51,2018/06/27,01:20:00,G51_20180627_012000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17333,G51_20180627_013600,G51,2018/06/27,01:36:00,G51_20180627_013600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17334,G51_20180627_015200,G51,2018/06/27,01:52:00,G51_20180627_015200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17335,G51_20180627_020800,G51,2018/06/27,02:08:00,G51_20180627_020800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17336,G51_20180627_022400,G51,2018/06/27,02:24:00,G51_20180627_022400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17337,G51_20180627_024000,G51,2018/06/27,02:40:00,G51_20180627_024000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17338,G51_20180627_025600,G51,2018/06/27,02:56:00,G51_20180627_025600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17339,G51_20180627_031200,G51,2018/06/27,03:12:00,G51_20180627_031200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17340,G51_20180627_032800,G51,2018/06/27,03:28:00,G51_20180627_032800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17341,G51_20180627_034400,G51,2018/06/27,03:44:00,G51_20180627_034400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17342,G51_20180627_040000,G51,2018/06/27,04:00:00,G51_20180627_040000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17343,G51_20180627_041600,G51,2018/06/27,04:16:00,G51_20180627_041600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17344,G51_20180627_043200,G51,2018/06/27,04:32:00,G51_20180627_043200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17345,G51_20180627_044800,G51,2018/06/27,04:48:00,G51_20180627_044800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17346,G51_20180627_080000,G51,2018/06/27,08:00:00,G51_20180627_080000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17347,G51_20180627_081600,G51,2018/06/27,08:16:00,G51_20180627_081600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17348,G51_20180627_083200,G51,2018/06/27,08:32:00,G51_20180627_083200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17349,G51_20180627_084800,G51,2018/06/27,08:48:00,G51_20180627_084800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17350,G51_20180627_090400,G51,2018/06/27,09:04:00,G51_20180627_090400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17351,G51_20180627_092000,G51,2018/06/27,09:20:00,G51_20180627_092000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17352,G51_20180627_095200,G51,2018/06/27,09:52:00,G51_20180627_095200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17353,G51_20180627_102400,G51,2018/06/27,10:24:00,G51_20180627_102400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17354,G51_20180627_104000,G51,2018/06/27,10:40:00,G51_20180627_104000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17355,G51_20180627_105600,G51,2018/06/27,10:56:00,G51_20180627_105600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17356,G51_20180627_111200,G51,2018/06/27,11:12:00,G51_20180627_111200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17357,G51_20180627_112800,G51,2018/06/27,11:28:00,G51_20180627_112800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17358,G51_20180627_114400,G51,2018/06/27,11:44:00,G51_20180627_114400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17359,G51_20180627_120000,G51,2018/06/27,12:00:00,G51_20180627_120000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17360,G51_20180627_121600,G51,2018/06/27,12:16:00,G51_20180627_121600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17361,G51_20180627_123200,G51,2018/06/27,12:32:00,G51_20180627_123200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17362,G51_20180627_124800,G51,2018/06/27,12:48:00,G51_20180627_124800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17363,G51_20180627_130400,G51,2018/06/27,13:04:00,G51_20180627_130400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17364,G51_20180627_133600,G51,2018/06/27,13:36:00,G51_20180627_133600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17365,G51_20180627_135200,G51,2018/06/27,13:52:00,G51_20180627_135200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17366,G51_20180627_145600,G51,2018/06/27,14:56:00,G51_20180627_145600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17367,G51_20180627_151200,G51,2018/06/27,15:12:00,G51_20180627_151200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17368,G51_20180629_123200,G51,2018/06/29,12:32:00,G51_20180629_123200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17369,G51_20180629_124800,G51,2018/06/29,12:48:00,G51_20180629_124800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17370,G51_20180629_132000,G51,2018/06/29,13:20:00,G51_20180629_132000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17371,G51_20180629_133600,G51,2018/06/29,13:36:00,G51_20180629_133600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17372,G51_20180629_135200,G51,2018/06/29,13:52:00,G51_20180629_135200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17373,G51_20180629_140800,G51,2018/06/29,14:08:00,G51_20180629_140800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17374,G51_20180629_144000,G51,2018/06/29,14:40:00,G51_20180629_144000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17375,G51_20180629_145600,G51,2018/06/29,14:56:00,G51_20180629_145600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17376,G51_20180629_151200,G51,2018/06/29,15:12:00,G51_20180629_151200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17377,G51_20180629_152800,G51,2018/06/29,15:28:00,G51_20180629_152800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17378,G51_20180629_154400,G51,2018/06/29,15:44:00,G51_20180629_154400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17379,G51_20180629_160000,G51,2018/06/29,16:00:00,G51_20180629_160000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17380,G51_20180629_161600,G51,2018/06/29,16:16:00,G51_20180629_161600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17381,G51_20180629_163200,G51,2018/06/29,16:32:00,G51_20180629_163200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17382,G51_20180629_200000,G51,2018/06/29,20:00:00,G51_20180629_200000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17383,G51_20180629_201600,G51,2018/06/29,20:16:00,G51_20180629_201600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17384,G51_20180629_203200,G51,2018/06/29,20:32:00,G51_20180629_203200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17385,G51_20180629_204800,G51,2018/06/29,20:48:00,G51_20180629_204800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17386,G51_20180629_210400,G51,2018/06/29,21:04:00,G51_20180629_210400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17387,G51_20180629_212000,G51,2018/06/29,21:20:00,G51_20180629_212000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17388,G51_20180629_213600,G51,2018/06/29,21:36:00,G51_20180629_213600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17389,G51_20180629_215200,G51,2018/06/29,21:52:00,G51_20180629_215200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17390,G51_20180629_220800,G51,2018/06/29,22:08:00,G51_20180629_220800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17391,G51_20180629_222400,G51,2018/06/29,22:24:00,G51_20180629_222400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17392,G51_20180629_224000,G51,2018/06/29,22:40:00,G51_20180629_224000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17393,G51_20180629_225600,G51,2018/06/29,22:56:00,G51_20180629_225600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,1,2,Moderate
17394,G51_20180629_231200,G51,2018/06/29,23:12:00,G51_20180629_231200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,1,2,Moderate
17395,G51_20180629_232800,G51,2018/06/29,23:28:00,G51_20180629_232800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,1,3,Heavy
17396,G51_20180629_234400,G51,2018/06/29,23:44:00,G51_20180629_234400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,1,1,Light
17397,G51_20180630_000000,G51,2018/06/30,00:00:00,G51_20180630_000000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,1,1,Light
17398,G51_20180630_001600,G51,2018/06/30,00:16:00,G51_20180630_001600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,1,1,Light
17399,G51_20180630_003200,G51,2018/06/30,00:32:00,G51_20180630_003200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17400,G51_20180630_004800,G51,2018/06/30,00:48:00,G51_20180630_004800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17401,G51_20180630_010400,G51,2018/06/30,01:04:00,G51_20180630_010400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17402,G51_20180630_012000,G51,2018/06/30,01:20:00,G51_20180630_012000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17403,G51_20180630_013600,G51,2018/06/30,01:36:00,G51_20180630_013600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17404,G51_20180630_015200,G51,2018/06/30,01:52:00,G51_20180630_015200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17405,G51_20180630_020800,G51,2018/06/30,02:08:00,G51_20180630_020800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17406,G51_20180630_022400,G51,2018/06/30,02:24:00,G51_20180630_022400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17407,G51_20180630_024000,G51,2018/06/30,02:40:00,G51_20180630_024000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17408,G51_20180630_025600,G51,2018/06/30,02:56:00,G51_20180630_025600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17409,G51_20180630_031200,G51,2018/06/30,03:12:00,G51_20180630_031200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17410,G51_20180630_032800,G51,2018/06/30,03:28:00,G51_20180630_032800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17411,G51_20180630_034400,G51,2018/06/30,03:44:00,G51_20180630_034400.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17412,G51_20180630_040000,G51,2018/06/30,04:00:00,G51_20180630_040000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17413,G51_20180630_041600,G51,2018/06/30,04:16:00,G51_20180630_041600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17414,G51_20180630_043200,G51,2018/06/30,04:32:00,G51_20180630_043200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17415,G51_20180630_044800,G51,2018/06/30,04:48:00,G51_20180630_044800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17416,G51_20180630_080000,G51,2018/06/30,08:00:00,G51_20180630_080000.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17417,G51_20180630_081600,G51,2018/06/30,08:16:00,G51_20180630_081600.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17418,G51_20180630_083200,G51,2018/06/30,08:32:00,G51_20180630_083200.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
17419,G51_20180630_084800,G51,2018/06/30,08:48:00,G51_20180630_084800.wav,San Rafael,Area proteccion embalse EPM,6.3602,-75.0071,1368,Forest,0,0,No_rain
